Dato	Time	P_mm	T_minC	T_maxC	F_MetaRiverStation
dd.mm.yyyy	hh:mm:ss	mm	grC	grC	m3/s
14.7.2001	0:00:00	3.758	17.276	25.239	2528.0
15.7.2001	0:00:00	25.487	17.057	22.674	2563.0
16.7.2001	0:00:00	15.075	17.551	24.633	2747.0
17.7.2001	0:00:00	0.427	16.826	24.057	2616.0
18.7.2001	0:00:00	3.789	17.728	24.758	2422.0
19.7.2001	0:00:00	1.744	18.319	24.088	2156.0
20.7.2001	0:00:00	0.122	17.352	23.314	1952.0
21.7.2001	0:00:00	0.529	16.988	25.334	1770.0
22.7.2001	0:00:00	7.599	17.219	23.77	1701.0
23.7.2001	0:00:00	0.0	17.017	25.411	1720.0
24.7.2001	0:00:00	0.0	16.121	24.881	1828.0
25.7.2001	0:00:00	0.021	15.922	26.267	1698.0
26.7.2001	0:00:00	27.536	16.969	23.783	1521.0
27.7.2001	0:00:00	1.766	16.645	25.371	1565.0
28.7.2001	0:00:00	44.148	17.06	22.975	1792.0
29.7.2001	0:00:00	1.67	17.177	24.527	1964.0
30.7.2001	0:00:00	24.083	17.536	23.509	2140.0
31.7.2001	0:00:00	2.192	17.404	22.601	2405.0
1.8.2001	0:00:00	14.036	17.679	24.079	2370.0
2.8.2001	0:00:00	1.088	17.544	22.766	2493.0
3.8.2001	0:00:00	0.194	17.233	24.566	2648.0
4.8.2001	0:00:00	50.711	17.804	23.859	2680.0
5.8.2001	0:00:00	0.007	18.036	22.46	2798.0
6.8.2001	0:00:00	0.0	17.459	24.26	2808.0
7.8.2001	0:00:00	0.0	17.652	22.234	2524.0
8.8.2001	0:00:00	0.033	17.286	21.868	2218.0
9.8.2001	0:00:00	0.0	17.049	25.962	2198.0
10.8.2001	0:00:00	0.0	17.143	22.853	1992.0
11.8.2001	0:00:00	0.0	17.423	23.581	1803.0
12.8.2001	0:00:00	0.0	17.588	24.471	1828.0
13.8.2001	0:00:00	0.0	18.069	24.1	1755.0
14.8.2001	0:00:00	0.004	17.249	24.324	1615.0
15.8.2001	0:00:00	0.401	17.719	23.969	1543.0
16.8.2001	0:00:00	1.993	18.458	25.469	2054.0
17.8.2001	0:00:00	0.0	18.084	25.219	2029.0
18.8.2001	0:00:00	0.0	18.322	25.028	1586.0
19.8.2001	0:00:00	46.52	18.233	23.712	1669.0
20.8.2001	0:00:00	0.033	18.444	25.267	2140.0
21.8.2001	0:00:00	2.349	18.169	24.875	2414.0
22.8.2001	0:00:00	12.67	18.18	24.151	2757.0
23.8.2001	0:00:00	0.0	16.545	25.949	2854.0
24.8.2001	0:00:00	11.826	17.438	24.699	2713.0
25.8.2001	0:00:00	4.21	17.609	24.718	2370.0
26.8.2001	0:00:00	29.496	16.754	25.209	2048.0
27.8.2001	0:00:00	5.602	18.265	25.987	1912.0
28.8.2001	0:00:00	25.244	18.129	25.032	1770.0
29.8.2001	0:00:00	39.084	17.322	25.012	2233.0
30.8.2001	0:00:00	0.0	16.806	25.296	2572.0
31.8.2001	0:00:00	5.44	17.046	26.314	2278.0
1.9.2001	0:00:00	2.556	17.731	25.031	1996.0
2.9.2001	0:00:00	6.453	17.56	25.076	1872.0
3.9.2001	0:00:00	0.674	16.298	26.862	1832.0
4.9.2001	0:00:00	26.972	17.592	25.687	1826.0
5.9.2001	0:00:00	16.909	17.609	24.017	2246.0
6.9.2001	0:00:00	12.112	17.682	24.699	2621.0
7.9.2001	0:00:00	0.243	15.718	26.029	2541.0
8.9.2001	0:00:00	16.3	17.249	25.321	2431.0
9.9.2001	0:00:00	4.273	16.959	26.854	2563.0
10.9.2001	0:00:00	5.98	18.419	26.533	2396.0
11.9.2001	0:00:00	8.571	17.583	26.153	2152.0
12.9.2001	0:00:00	22.271	17.924	25.296	1952.0
13.9.2001	0:00:00	13.257	17.555	25.055	2052.0
14.9.2001	0:00:00	27.621	17.677	21.805	2088.0
15.9.2001	0:00:00	0.0	17.129	26.085	2184.0
16.9.2001	0:00:00	4.143	16.001	26.933	2361.0
17.9.2001	0:00:00	12.001	16.365	25.507	2519.0
18.9.2001	0:00:00	31.994	17.282	23.761	2698.0
19.9.2001	0:00:00	4.923	16.993	22.039	2879.0
20.9.2001	0:00:00	0.207	16.734	26.336	2884.0
21.9.2001	0:00:00	8.497	17.72	25.443	2767.0
22.9.2001	0:00:00	10.931	16.82	25.433	2731.0
23.9.2001	0:00:00	11.172	17.137	24.642	2475.0
24.9.2001	0:00:00	4.258	17.116	25.993	2312.0
25.9.2001	0:00:00	0.0	17.229	27.288	2247.0
26.9.2001	0:00:00	1.486	18.207	26.301	2172.0
27.9.2001	0:00:00	21.223	18.345	24.658	2044.0
28.9.2001	0:00:00	13.093	18.136	25.205	2316.0
29.9.2001	0:00:00	5.12	17.186	26.611	2334.0
30.9.2001	0:00:00	13.041	18.199	26.896	2120.0
1.10.2001	0:00:00	0.996	17.095	27.046	2108.0
2.10.2001	0:00:00	16.544	18.349	25.633	1852.0
3.10.2001	0:00:00	2.263	18.56	24.895	1712.0
4.10.2001	0:00:00	0.0	17.96	23.995	1532.0
5.10.2001	0:00:00	1.21	17.264	25.382	1554.0
6.10.2001	0:00:00	7.154	17.718	24.973	1543.0
7.10.2001	0:00:00	11.569	17.717	24.387	1575.0
8.10.2001	0:00:00	0.0	17.534	27.697	1600.0
9.10.2001	0:00:00	0.0	18.351	27.097	1492.0
10.10.2001	0:00:00	4.552	17.995	25.924	1409.0
11.10.2001	0:00:00	3.638	18.013	25.751	1468.0
12.10.2001	0:00:00	7.305	18.057	26.706	1462.0
13.10.2001	0:00:00	28.24	18.227	24.593	1483.0
14.10.2001	0:00:00	0.271	17.555	25.009	1874.0
15.10.2001	0:00:00	3.009	18.032	26.236	1884.0
16.10.2001	0:00:00	8.439	18.802	25.984	1798.0
17.10.2001	0:00:00	0.641	18.522	27.335	1755.0
18.10.2001	0:00:00	33.883	18.43	25.398	1687.0
19.10.2001	0:00:00	0.11	18.175	26.564	1762.0
20.10.2001	0:00:00	1.901	18.988	27.118	2008.0
21.10.2001	0:00:00	1.714	18.348	26.767	1976.0
22.10.2001	0:00:00	20.889	19.109	26.818	1952.0
23.10.2001	0:00:00	1.517	18.327	26.038	1908.0
24.10.2001	0:00:00	25.294	18.123	24.906	1926.0
25.10.2001	0:00:00	1.077	17.63	26.622	2092.0
26.10.2001	0:00:00	6.579	18.435	26.38	1876.0
27.10.2001	0:00:00	10.267	18.314	26.248	1810.0
28.10.2001	0:00:00	4.98	18.807	26.754	1734.0
29.10.2001	0:00:00	5.494	19.182	27.404	1719.0
30.10.2001	0:00:00	5.918	18.598	25.443	1618.0
31.10.2001	0:00:00	34.211	18.439	25.079	1597.0
1.11.2001	0:00:00	6.026	17.905	25.233	1821.0
2.11.2001	0:00:00	18.823	18.483	23.146	1940.0
3.11.2001	0:00:00	26.683	17.664	26.648	2105.0
4.11.2001	0:00:00	1.855	18.076	25.972	2506.0
5.11.2001	0:00:00	7.412	18.185	27.078	2286.0
6.11.2001	0:00:00	1.242	17.891	26.115	2200.0
7.11.2001	0:00:00	12.569	18.461	26.728	2072.0
8.11.2001	0:00:00	16.667	17.938	24.646	1884.0
9.11.2001	0:00:00	7.001	18.082	26.069	1813.0
10.11.2001	0:00:00	4.533	17.714	25.249	1807.0
11.11.2001	0:00:00	1.103	18.701	26.187	1705.0
12.11.2001	0:00:00	0.579	18.251	26.844	1546.0
13.11.2001	0:00:00	11.045	18.272	25.911	1380.0
14.11.2001	0:00:00	16.27	17.829	26.097	1518.0
15.11.2001	0:00:00	0.212	18.632	26.945	1658.0
16.11.2001	0:00:00	3.762	18.131	27.678	1351.0
17.11.2001	0:00:00	7.547	18.59	27.133	1166.0
18.11.2001	0:00:00	5.573	18.257	26.627	1172.0
19.11.2001	0:00:00	12.22	18.162	25.832	1142.0
20.11.2001	0:00:00	2.415	17.942	27.421	1067.0
21.11.2001	0:00:00	11.195	18.64	26.009	997.0
22.11.2001	0:00:00	2.356	17.659	26.531	1017.0
23.11.2001	0:00:00	3.709	18.236	27.006	1084.0
24.11.2001	0:00:00	0.0	17.988	28.237	1095.0
25.11.2001	0:00:00	0.24	18.398	26.738	1000.0
26.11.2001	0:00:00	0.417	18.759	27.711	870.0
27.11.2001	0:00:00	38.601	18.833	26.344	919.0
28.11.2001	0:00:00	13.831	18.662	24.681	1358.0
29.11.2001	0:00:00	1.393	18.314	26.051	1351.0
30.11.2001	0:00:00	0.174	18.471	26.936	1246.0
1.12.2001	0:00:00	2.484	18.783	24.951	1081.0
2.12.2001	0:00:00	3.134	17.785	27.009	983.0
3.12.2001	0:00:00	1.812	17.505	27.519	938.0
4.12.2001	0:00:00	0.033	17.978	27.469	894.0
5.12.2001	0:00:00	0.113	18.298	27.19	908.0
6.12.2001	0:00:00	17.408	18.445	24.147	839.0
7.12.2001	0:00:00	16.533	18.751	25.187	797.0
8.12.2001	0:00:00	1.415	18.443	25.606	867.0
9.12.2001	0:00:00	5.405	18.545	24.677	1016.0
10.12.2001	0:00:00	6.078	18.729	24.39	1117.0
11.12.2001	0:00:00	0.336	18.941	25.7	1101.0
12.12.2001	0:00:00	1.262	18.286	26.636	1085.0
13.12.2001	0:00:00	0.969	19.386	24.584	961.0
14.12.2001	0:00:00	1.587	17.611	25.983	906.0
15.12.2001	0:00:00	2.104	19.323	25.571	850.0
16.12.2001	0:00:00	0.979	18.829	24.858	836.0
17.12.2001	0:00:00	1.546	18.548	25.29	883.0
18.12.2001	0:00:00	2.709	18.518	25.996	1042.0
19.12.2001	0:00:00	56.199	18.718	23.311	1216.0
20.12.2001	0:00:00	0.106	18.605	26.592	1710.0
21.12.2001	0:00:00	3.962	18.378	25.908	1665.0
22.12.2001	0:00:00	0.267	18.757	26.727	1495.0
23.12.2001	0:00:00	0.0	19.336	26.756	1317.0
24.12.2001	0:00:00	1.364	19.179	25.205	1145.0
25.12.2001	0:00:00	27.683	18.823	24.458	1262.0
26.12.2001	0:00:00	6.915	18.224	25.137	1681.0
27.12.2001	0:00:00	1.392	18.675	26.302	1804.0
28.12.2001	0:00:00	10.17	18.346	26.134	1788.0
29.12.2001	0:00:00	14.699	19.402	26.308	1611.0
30.12.2001	0:00:00	0.0	18.309	27.183	1649.0
31.12.2001	0:00:00	0.0	18.698	27.834	1594.0
1.1.2002	0:00:00	0.972	18.018	27.354	1375.0
2.1.2002	0:00:00	0.0	17.061	27.482	1209.0
3.1.2002	0:00:00	0.0	16.299	27.762	1025.0
4.1.2002	0:00:00	0.0	15.6	27.844	903.0
5.1.2002	0:00:00	0.006	17.05	28.089	791.0
6.1.2002	0:00:00	0.0	16.728	27.587	683.0
7.1.2002	0:00:00	1.503	18.879	25.274	623.0
8.1.2002	0:00:00	1.926	18.084	27.472	608.0
9.1.2002	0:00:00	0.0	17.279	26.935	600.0
10.1.2002	0:00:00	0.0	17.315	27.229	596.0
11.1.2002	0:00:00	0.0	17.116	26.763	561.0
12.1.2002	0:00:00	0.909	17.784	23.476	508.0
13.1.2002	0:00:00	0.0	17.336	25.573	469.0
14.1.2002	0:00:00	0.041	16.01	27.264	479.0
15.1.2002	0:00:00	0.0	17.088	27.39	502.0
16.1.2002	0:00:00	0.19	18.127	26.94	486.0
17.1.2002	0:00:00	0.15	17.748	27.174	435.0
18.1.2002	0:00:00	0.031	16.385	26.874	412.0
19.1.2002	0:00:00	0.104	15.765	27.02	422.0
20.1.2002	0:00:00	1.253	16.642	26.522	420.0
21.1.2002	0:00:00	0.0	17.399	26.531	403.0
22.1.2002	0:00:00	0.005	17.756	26.569	386.0
23.1.2002	0:00:00	0.0	17.73	24.285	374.0
24.1.2002	0:00:00	2.031	17.76	25.244	381.0
25.1.2002	0:00:00	0.123	18.754	25.704	379.0
26.1.2002	0:00:00	0.086	17.983	24.887	374.0
27.1.2002	0:00:00	0.0	17.158	26.777	374.0
28.1.2002	0:00:00	1.205	17.703	26.146	371.0
29.1.2002	0:00:00	4.784	18.89	25.939	368.0
30.1.2002	0:00:00	2.364	19.193	24.63	354.0
31.1.2002	0:00:00	1.327	18.895	25.04	334.0
1.2.2002	0:00:00	0.002	18.487	25.922	364.0
2.2.2002	0:00:00	0.006	18.053	25.654	368.0
3.2.2002	0:00:00	2.098	19.203	25.454	346.0
4.2.2002	0:00:00	9.019	18.767	25.586	381.0
5.2.2002	0:00:00	2.671	18.137	27.558	374.0
6.2.2002	0:00:00	2.677	19.297	26.795	369.0
7.2.2002	0:00:00	0.578	18.629	26.683	360.0
8.2.2002	0:00:00	0.481	18.971	27.182	381.0
9.2.2002	0:00:00	0.322	19.009	27.292	407.0
10.2.2002	0:00:00	0.007	17.471	27.8	424.0
11.2.2002	0:00:00	0.093	18.631	27.32	436.0
12.2.2002	0:00:00	0.123	18.501	27.884	409.0
13.2.2002	0:00:00	0.213	17.644	28.894	392.0
14.2.2002	0:00:00	0.0	17.328	29.492	362.0
15.2.2002	0:00:00	0.0	17.873	28.059	353.0
16.2.2002	0:00:00	0.187	17.354	28.341	367.0
17.2.2002	0:00:00	0.0	18.416	28.233	362.0
18.2.2002	0:00:00	0.282	18.711	27.564	318.0
19.2.2002	0:00:00	0.103	19.376	27.72	323.0
20.2.2002	0:00:00	0.0	19.103	28.536	347.0
21.2.2002	0:00:00	0.0	18.472	29.239	343.0
22.2.2002	0:00:00	0.127	18.21	28.87	319.0
23.2.2002	0:00:00	0.698	19.263	28.696	348.0
24.2.2002	0:00:00	0.023	19.034	29.354	341.0
25.2.2002	0:00:00	0.046	18.719	29.026	298.0
26.2.2002	0:00:00	0.016	18.436	27.621	311.0
27.2.2002	0:00:00	0.006	19.805	27.815	348.0
28.2.2002	0:00:00	0.0	19.569	28.397	347.0
1.3.2002	0:00:00	0.0	19.121	28.744	322.0
2.3.2002	0:00:00	0.015	18.713	28.482	302.0
3.3.2002	0:00:00	0.018	18.473	28.909	277.0
4.3.2002	0:00:00	0.12	18.486	28.222	274.0
5.3.2002	0:00:00	0.0	18.584	28.812	284.0
6.3.2002	0:00:00	0.003	18.453	29.241	318.0
7.3.2002	0:00:00	0.012	19.123	28.899	279.0
8.3.2002	0:00:00	0.0	19.497	28.26	262.0
9.3.2002	0:00:00	0.0	18.82	30.375	290.0
10.3.2002	0:00:00	0.0	16.477	29.49	290.0
11.3.2002	0:00:00	7.102	18.222	26.985	260.0
12.3.2002	0:00:00	10.126	18.854	23.749	282.0
13.3.2002	0:00:00	8.968	18.97	25.618	313.0
14.3.2002	0:00:00	10.244	19.208	26.085	378.0
15.3.2002	0:00:00	11.861	18.754	25.063	462.0
16.3.2002	0:00:00	2.367	19.08	27.177	570.0
17.3.2002	0:00:00	27.033	18.749	25.088	560.0
18.3.2002	0:00:00	4.056	19.192	26.57	542.0
19.3.2002	0:00:00	13.173	19.249	25.232	665.0
20.3.2002	0:00:00	8.383	19.231	25.835	698.0
21.3.2002	0:00:00	18.487	19.137	22.874	1039.0
22.3.2002	0:00:00	8.898	18.589	23.834	1165.0
23.3.2002	0:00:00	0.528	18.762	27.073	1242.0
24.3.2002	0:00:00	2.145	19.383	26.718	1064.0
25.3.2002	0:00:00	2.457	18.463	26.915	860.0
26.3.2002	0:00:00	0.1	18.608	26.91	948.0
27.3.2002	0:00:00	3.731	18.773	27.851	536.0
28.3.2002	0:00:00	2.246	19.568	26.539	518.0
29.3.2002	0:00:00	36.303	18.797	25.168	561.0
30.3.2002	0:00:00	23.252	18.122	25.293	1076.0
31.3.2002	0:00:00	0.0	18.947	26.929	1201.0
1.4.2002	0:00:00	5.705	19.013	25.991	1348.0
2.4.2002	0:00:00	22.556	19.186	23.169	1316.0
3.4.2002	0:00:00	3.209	18.839	25.533	1637.0
4.4.2002	0:00:00	22.108	18.904	27.545	1822.0
5.4.2002	0:00:00	0.157	18.222	24.935	1669.0
6.4.2002	0:00:00	0.276	18.56	26.49	1522.0
7.4.2002	0:00:00	7.556	18.642	24.738	1204.0
8.4.2002	0:00:00	22.876	18.975	23.049	1178.0
9.4.2002	0:00:00	3.204	18.625	25.297	1546.0
10.4.2002	0:00:00	33.017	18.737	25.22	1658.0
11.4.2002	0:00:00	6.819	17.993	26.925	1860.0
12.4.2002	0:00:00	6.633	18.036	25.326	1654.0
13.4.2002	0:00:00	0.0	18.124	26.116	1423.0
14.4.2002	0:00:00	0.444	18.999	26.28	1220.0
15.4.2002	0:00:00	10.423	19.106	25.182	1056.0
16.4.2002	0:00:00	6.106	18.85	26.206	1056.0
17.4.2002	0:00:00	27.167	19.368	23.516	1039.0
18.4.2002	0:00:00	14.793	18.707	25.113	1186.0
19.4.2002	0:00:00	2.889	18.09	25.804	1719.0
20.4.2002	0:00:00	19.118	18.407	24.886	1618.0
21.4.2002	0:00:00	5.84	18.292	24.875	1778.0
22.4.2002	0:00:00	18.086	18.61	25.797	1838.0
23.4.2002	0:00:00	15.225	18.955	26.054	1651.0
24.4.2002	0:00:00	7.673	19.225	24.437	1830.0
25.4.2002	0:00:00	34.555	18.594	22.217	1968.0
26.4.2002	0:00:00	0.0	18.494	25.854	2317.0
27.4.2002	0:00:00	18.903	19.159	25.145	2374.0
28.4.2002	0:00:00	0.448	18.795	26.282	2396.0
29.4.2002	0:00:00	4.299	19.108	26.664	2334.0
30.4.2002	0:00:00	10.76	19.313	26.331	2777.0
1.5.2002	0:00:00	20.035	18.597	24.744	1904.0
2.5.2002	0:00:00	16.986	19.172	23.839	1788.0
3.5.2002	0:00:00	1.726	18.37	25.169	2012.0
4.5.2002	0:00:00	0.0	18.767	26.62	2140.0
5.5.2002	0:00:00	3.135	19.244	25.328	1988.0
6.5.2002	0:00:00	0.344	18.775	25.545	1868.0
7.5.2002	0:00:00	13.227	18.639	25.279	1770.0
8.5.2002	0:00:00	6.277	18.611	25.764	1779.0
9.5.2002	0:00:00	9.209	18.376	25.936	2273.0
10.5.2002	0:00:00	37.07	18.847	23.739	2238.0
11.5.2002	0:00:00	3.033	18.409	24.05	2418.0
12.5.2002	0:00:00	1.193	18.855	26.031	2594.0
13.5.2002	0:00:00	53.414	18.375	24.233	2766.0
14.5.2002	0:00:00	5.721	18.553	25.329	3180.0
15.5.2002	0:00:00	7.477	19.164	25.314	3394.0
16.5.2002	0:00:00	16.028	18.778	23.955	3416.0
17.5.2002	0:00:00	20.735	19.245	25.93	3349.0
18.5.2002	0:00:00	28.809	19.48	24.584	3366.0
19.5.2002	0:00:00	4.639	18.979	26.612	3372.0
20.5.2002	0:00:00	0.0	18.688	28.502	3327.0
21.5.2002	0:00:00	19.645	18.684	23.774	3248.0
22.5.2002	0:00:00	0.36	18.96	24.23	3083.0
23.5.2002	0:00:00	38.821	18.42	22.761	3135.0
24.5.2002	0:00:00	0.292	18.605	26.663	3226.0
25.5.2002	0:00:00	6.894	18.21	25.346	3220.0
26.5.2002	0:00:00	1.98	18.1	24.841	3232.0
27.5.2002	0:00:00	23.481	18.781	25.611	3204.0
28.5.2002	0:00:00	46.42	18.528	24.195	3109.0
29.5.2002	0:00:00	20.435	18.735	26.411	2946.0
30.5.2002	0:00:00	12.267	18.355	25.858	3058.0
31.5.2002	0:00:00	31.697	18.542	22.392	3167.0
1.6.2002	0:00:00	6.177	18.317	25.984	3556.0
2.6.2002	0:00:00	19.147	18.409	23.719	3795.0
3.6.2002	0:00:00	14.876	18.215	25.828	3847.0
4.6.2002	0:00:00	29.947	17.281	23.838	3713.0
5.6.2002	0:00:00	27.395	17.457	24.932	3708.0
6.6.2002	0:00:00	2.04	17.837	25.405	3708.0
7.6.2002	0:00:00	31.616	18.159	24.9	3763.0
8.6.2002	0:00:00	5.983	18.099	26.384	3725.0
9.6.2002	0:00:00	59.124	17.354	24.127	3680.0
10.6.2002	0:00:00	25.498	17.7	24.5	3624.0
11.6.2002	0:00:00	28.435	18.177	24.987	3607.0
12.6.2002	0:00:00	0.976	17.322	25.839	3652.0
13.6.2002	0:00:00	18.428	18.008	22.642	3663.0
14.6.2002	0:00:00	0.489	18.112	25.924	3607.0
15.6.2002	0:00:00	14.852	17.581	22.894	3484.0
16.6.2002	0:00:00	5.66	18.01	23.866	3288.0
17.6.2002	0:00:00	5.985	17.63	21.613	3114.0
18.6.2002	0:00:00	0.0	17.317	23.432	3119.0
19.6.2002	0:00:00	0.0	18.118	23.596	3017.0
20.6.2002	0:00:00	47.621	17.866	23.292	2772.0
21.6.2002	0:00:00	0.231	17.772	21.802	2767.0
22.6.2002	0:00:00	0.0	17.685	21.138	2992.0
23.6.2002	0:00:00	0.0	17.269	20.611	3271.0
24.6.2002	0:00:00	0.0	17.173	22.108	3416.0
25.6.2002	0:00:00	0.075	16.976	22.853	3461.0
26.6.2002	0:00:00	0.0	17.401	22.274	3478.0
27.6.2002	0:00:00	0.0	18.123	23.949	3489.0
28.6.2002	0:00:00	0.0	17.92	23.683	3394.0
29.6.2002	0:00:00	28.847	18.143	22.18	3220.0
30.6.2002	0:00:00	9.892	17.643	22.843	3304.0
1.7.2002	0:00:00	8.453	17.887	22.487	3248.0
2.7.2002	0:00:00	14.134	18.307	22.917	3194.0
3.7.2002	0:00:00	0.0	17.686	24.41	3422.0
4.7.2002	0:00:00	5.983	18.847	25.612	3472.0
5.7.2002	0:00:00	10.956	18.922	22.975	3344.0
6.7.2002	0:00:00	5.698	18.085	23.055	3327.0
7.7.2002	0:00:00	4.225	18.055	24.399	3310.0
8.7.2002	0:00:00	1.378	18.59	24.934	3172.0
9.7.2002	0:00:00	25.953	17.294	23.491	2961.0
10.7.2002	0:00:00	27.231	18.528	22.917	2859.0
11.7.2002	0:00:00	42.583	17.562	22.2	3032.0
12.7.2002	0:00:00	1.257	17.73	24.22	3157.0
13.7.2002	0:00:00	0.0	17.619	23.828	3271.0
14.7.2002	0:00:00	2.023	17.692	24.123	3293.0
15.7.2002	0:00:00	2.947	17.221	23.292	3237.0
16.7.2002	0:00:00	11.615	17.796	22.802	3215.0
17.7.2002	0:00:00	30.187	18.034	23.698	3037.0
18.7.2002	0:00:00	7.688	17.746	22.992	2859.0
19.7.2002	0:00:00	3.502	17.361	24.778	2701.0
20.7.2002	0:00:00	7.092	17.07	24.527	2813.0
21.7.2002	0:00:00	12.285	18.407	24.325	2941.0
22.7.2002	0:00:00	0.031	17.578	26.8	2823.0
23.7.2002	0:00:00	0.382	18.136	25.948	2480.0
24.7.2002	0:00:00	13.944	18.238	23.928	2187.0
25.7.2002	0:00:00	23.721	17.572	22.408	2252.0
26.7.2002	0:00:00	1.286	17.013	24.852	2556.0
27.7.2002	0:00:00	3.06	17.675	23.555	2427.0
28.7.2002	0:00:00	12.88	17.682	22.257	2213.0
29.7.2002	0:00:00	20.14	17.822	23.376	2377.0
30.7.2002	0:00:00	11.105	16.379	24.233	2555.0
31.7.2002	0:00:00	32.411	16.883	25.274	2822.0
1.8.2002	0:00:00	1.941	16.828	23.675	2890.0
2.8.2002	0:00:00	2.335	17.0	25.208	2792.0
3.8.2002	0:00:00	14.469	16.824	22.658	2581.0
4.8.2002	0:00:00	0.0	16.775	24.878	2634.0
5.8.2002	0:00:00	7.167	16.959	25.748	2783.0
6.8.2002	0:00:00	2.6	16.597	25.26	2881.0
7.8.2002	0:00:00	21.468	17.455	23.266	2863.0
8.8.2002	0:00:00	3.181	17.385	23.9	2906.0
9.8.2002	0:00:00	54.54	17.793	23.136	2980.0
10.8.2002	0:00:00	0.387	17.754	23.395	3215.0
11.8.2002	0:00:00	0.0	17.932	24.116	3319.0
12.8.2002	0:00:00	0.0	18.106	25.089	3212.0
13.8.2002	0:00:00	0.0	18.185	23.41	2994.0
14.8.2002	0:00:00	11.965	18.018	23.956	2807.0
15.8.2002	0:00:00	30.166	18.293	23.373	2903.0
16.8.2002	0:00:00	0.309	18.223	24.684	3118.0
17.8.2002	0:00:00	0.047	17.48	23.55	3326.0
18.8.2002	0:00:00	12.989	16.708	25.42	3406.0
19.8.2002	0:00:00	12.286	17.009	24.546	3414.0
20.8.2002	0:00:00	29.326	17.83	24.621	3200.0
21.8.2002	0:00:00	0.19	17.687	25.02	3038.0
22.8.2002	0:00:00	1.656	17.626	23.496	2906.0
23.8.2002	0:00:00	1.387	17.742	23.956	2678.0
24.8.2002	0:00:00	0.247	17.039	25.315	2523.0
25.8.2002	0:00:00	8.9	17.887	25.967	2295.0
26.8.2002	0:00:00	5.61	17.855	23.76	2108.0
27.8.2002	0:00:00	1.747	17.733	25.171	1980.0
28.8.2002	0:00:00	1.707	17.363	27.157	1853.0
29.8.2002	0:00:00	13.041	18.61	27.324	1761.0
30.8.2002	0:00:00	40.71	18.422	25.894	1740.0
31.8.2002	0:00:00	6.367	18.341	27.618	1807.0
1.9.2002	0:00:00	38.366	18.235	24.214	1893.0
2.9.2002	0:00:00	7.559	17.808	23.281	2184.0
3.9.2002	0:00:00	0.065	17.291	25.371	2449.0
4.9.2002	0:00:00	1.356	17.611	26.835	2512.0
5.9.2002	0:00:00	13.582	17.284	25.396	2427.0
6.9.2002	0:00:00	17.462	17.6	26.665	2384.0
7.9.2002	0:00:00	1.042	17.98	25.819	2398.0
8.9.2002	0:00:00	1.373	17.416	26.253	2306.0
9.9.2002	0:00:00	4.503	16.76	24.17	2159.0
10.9.2002	0:00:00	1.449	17.173	23.972	2067.0
11.9.2002	0:00:00	5.041	17.353	25.666	1931.0
12.9.2002	0:00:00	0.094	17.209	26.127	1833.0
13.9.2002	0:00:00	15.386	17.53	25.793	1713.0
14.9.2002	0:00:00	0.138	17.916	25.803	1632.0
15.9.2002	0:00:00	14.785	17.938	26.208	1625.0
16.9.2002	0:00:00	2.172	17.928	25.985	1739.0
17.9.2002	0:00:00	31.178	16.606	25.861	1818.0
18.9.2002	0:00:00	2.336	17.061	23.812	1986.0
19.9.2002	0:00:00	1.553	17.924	25.827	2134.0
20.9.2002	0:00:00	2.163	17.357	26.449	2089.0
21.9.2002	0:00:00	0.0	17.326	27.498	1936.0
22.9.2002	0:00:00	0.0	16.935	27.806	1714.0
23.9.2002	0:00:00	5.454	17.24	27.163	1514.0
24.9.2002	0:00:00	1.554	17.35	27.426	1389.0
25.9.2002	0:00:00	33.507	18.132	24.661	1265.0
26.9.2002	0:00:00	20.817	18.304	24.119	1320.0
27.9.2002	0:00:00	3.188	17.999	26.453	1600.0
28.9.2002	0:00:00	19.741	18.024	24.842	1842.0
29.9.2002	0:00:00	0.066	17.254	26.588	2255.0
30.9.2002	0:00:00	0.407	16.196	26.888	2119.0
1.10.2002	0:00:00	0.929	17.0	25.432	1829.0
2.10.2002	0:00:00	4.394	16.472	26.99	1554.0
3.10.2002	0:00:00	1.375	17.148	26.177	1371.0
4.10.2002	0:00:00	0.0	17.539	26.435	1233.0
5.10.2002	0:00:00	0.0	17.323	26.514	1133.0
6.10.2002	0:00:00	16.327	18.117	24.834	1073.0
7.10.2002	0:00:00	1.034	17.453	26.424	1111.0
8.10.2002	0:00:00	0.139	17.484	26.06	1116.0
9.10.2002	0:00:00	26.156	18.275	25.714	1081.0
10.10.2002	0:00:00	0.75	17.796	25.092	1764.0
11.10.2002	0:00:00	6.607	17.875	23.679	1830.0
12.10.2002	0:00:00	0.016	17.661	25.216	1692.0
13.10.2002	0:00:00	0.0	17.316	27.332	1571.0
14.10.2002	0:00:00	0.998	16.672	27.316	1257.0
15.10.2002	0:00:00	12.405	18.961	24.017	1071.0
16.10.2002	0:00:00	2.649	17.991	26.177	1023.0
17.10.2002	0:00:00	22.248	17.57	24.539	1134.0
18.10.2002	0:00:00	0.74	17.791	25.69	1443.0
19.10.2002	0:00:00	0.115	18.122	26.063	1710.0
20.10.2002	0:00:00	15.745	17.955	25.653	1453.0
21.10.2002	0:00:00	11.726	18.252	25.644	1294.0
22.10.2002	0:00:00	9.085	18.413	23.67	1196.0
23.10.2002	0:00:00	5.537	17.745	24.895	1119.0
